142219 10 30 30 0 0 400 8 413 7.05429
142219 10 30 30 0 0 400 8 413 6.63773
142219 10 30 30 0 0 400 8 413 5.53351
142219 10 30 30 0 0 400 8 413 7.86145
142219 10 30 30 0 0 400 8 413 8.88557
142219 10 30 30 0 0 400 8 413 8.8673
142219 10 30 30 0 0 400 8 410 4.03941
142219 10 30 30 0 0 400 8 410 1.05303
142219 10 30 30 0 0 400 8 410 2.18748
142219 10 30 30 0 0 400 8 410 5.34751
142219 10 30 30 0 0 400 8 410 7.77805
142219 10 30 30 0 0 400 8 410 7.88835
142219 10 30 30 0 0 400 8 410 6.70182
142219 10 30 30 0 0 400 8 410 5.28043
142219 10 30 30 0 0 400 8 410 6.50895
142219 10 30 30 0 0 400 8 410 6.46468
142219 10 30 30 0 0 400 8 410 7.60402
142219 10 30 30 0 0 400 8 410 6.60649
142219 10 30 30 0 0 400 8 410 8.34188
142219 10 30 30 0 0 400 8 410 8.17557
142219 10 30 30 0 0 400 8 411 3.24693
142219 10 30 30 0 0 400 8 411 7.45689
142219 10 30 30 0 0 400 8 411 3.31548
142219 10 30 30 0 0 400 8 411 4.45355
142219 10 30 30 0 0 400 8 411 5.59259
142219 10 30 30 0 0 400 8 411 4.97914
142219 10 30 30 0 0 400 8 411 5.4042
142219 10 30 30 0 0 400 8 411 6.61153
142219 10 30 30 0 0 400 8 411 6.81165
142219 10 30 30 0 0 400 8 411 7.11826
142219 10 30 30 0 0 400 8 411 6.67864
142219 10 30 30 0 0 400 8 411 7.16055
142219 10 30 30 0 0 400 8 411 8.81187
142219 10 30 30 0 0 400 8 411 7.26832
142219 10 30 30 0 0 400 8 411 8.86918
142219 10 30 30 0 0 400 8 411 7.51932
142219 10 30 30 0 0 400 8 411 8.6739
142219 10 30 30 0 0 400 8 411 7.51197
142219 10 30 30 0 0 400 8 411 8.66189
142219 10 30 30 0 0 400 8 411 8.31783
142219 10 30 30 0 0 400 8 410 2.93558
142219 10 30 30 0 0 400 8 412 4.99416
142219 10 30 30 0 0 400 8 412 8.52809
142219 10 30 30 0 0 400 8 410 8.71718
142219 10 30 30 0 0 400 8 311 8.79449
142219 10 30 30 0 0 400 8 311 6.86002
142219 10 30 30 0 0 400 8 311 8.28472
142219 10 30 30 0 0 400 8 311 8.29852
142219 10 30 30 0 0 400 8 311 8.85078
142219 10 30 30 0 0 400 8 311 6.56102
142219 10 30 30 0 0 400 8 311 8.70533
142219 10 30 30 0 0 400 8 311 5.53308
142219 10 30 30 0 0 400 8 311 5.27666
142219 10 30 30 0 0 400 8 311 5.67604
142219 10 30 30 0 0 400 8 311 4.01923
142219 10 30 30 0 0 400 8 311 8.23677
142219 10 30 30 0 0 400 8 311 6.85336
142219 10 30 30 0 0 400 8 410 7.9676
142219 10 30 30 0 0 0 0 0 0
142219 10 30 30 0 0 400 8 412 7.02878
142219 10 30 30 0 0 400 8 412 3.69965
142219 10 30 30 0 0 400 8 411 4.8378
142219 10 30 30 0 0 400 8 412 5.2548
142219 10 30 30 0 0 400 8 412 7.87981
142219 10 30 30 0 0 400 8 412 2.72233
142219 10 30 30 0 0 400 8 412 7.52575
142219 10 30 30 0 0 400 8 412 5.62153
142219 10 30 30 0 0 400 8 412 7.53581
142219 10 30 30 0 0 400 8 412 6.62787
142219 10 30 30 0 0 400 8 412 5.52403
142219 10 30 30 0 0 400 8 412 8.86495
142219 10 30 30 0 0 400 8 413 6.01909
142219 10 30 30 0 0 400 8 412 8.43124
142219 10 30 30 0 0 400 8 413 4.63724
142219 10 30 30 0 0 400 8 413 4.00472
142219 10 30 30 0 0 400 8 413 5.5657
142219 10 30 30 0 0 400 8 413 4.97068
142219 10 30 30 0 0 400 8 413 6.52205
142219 10 30 30 0 0 400 8 413 8.20524
142219 10 30 30 0 0 400 8 413 8.54932
142219 10 30 30 0 0 400 8 413 8.5347
142219 10 30 30 0 0 400 8 410 5.75091
142219 10 30 30 0 0 400 8 413 8.6703
142219 10 30 30 0 0 400 8 411 8.58661
142219 10 30 30 0 0 400 8 410 2.823
142219 10 30 30 0 0 400 8 410 7.05752
142219 10 30 30 0 0 400 8 410 2.87773
142219 10 30 30 0 0 400 8 410 0.603897
142219 10 30 30 0 0 400 8 410 3.61329
142219 10 30 30 0 0 400 8 410 8.69331
142219 10 30 30 0 0 400 8 411 8.61724
142219 10 30 30 0 0 400 8 410 4.29267
142219 10 30 30 0 0 400 8 410 6.9959
142219 10 30 30 0 0 400 8 410 6.13131
142219 10 30 30 0 0 400 8 410 6.1323
142219 10 30 30 0 0 400 8 410 8.6679
142219 10 30 30 0 0 400 8 410 5.5043
142219 10 30 30 0 0 400 8 410 7.18186
142219 10 30 30 0 0 400 8 410 6.85976
142219 10 30 30 0 0 400 8 410 8.72277
142219 10 30 30 0 0 400 8 410 8.82981
142219 10 30 30 0 0 400 8 410 6.59146
142219 10 30 30 0 0 400 8 410 8.40657
142219 10 30 30 0 0 400 8 410 8.89801
142219 10 30 30 0 0 400 8 411 0.365155
142219 10 30 30 0 0 400 8 411 4.76025
142219 10 30 30 0 0 400 8 411 5.21508
142219 10 30 30 0 0 400 8 411 0.901898
142219 10 30 30 0 0 400 8 411 3.02475
142219 10 30 30 0 0 400 8 411 6.85376
142219 10 30 30 0 0 400 8 411 6.03574
142219 10 30 30 0 0 400 8 411 6.86097
142219 10 30 30 0 0 400 8 411 8.69067
142219 10 30 30 0 0 400 8 411 7.23866
142219 10 30 30 0 0 400 8 411 7.134
142219 10 30 30 0 0 400 8 411 8.32564
142219 10 30 30 0 0 400 8 411 8.65528
142219 10 30 30 0 0 400 8 411 8.22072
142219 10 30 30 0 0 400 8 411 8.01861
142219 10 30 30 0 0 400 8 411 8.79725
142219 10 30 30 0 0 400 8 412 8.89365
142219 10 30 30 0 0 400 8 413 6.5694
142219 10 30 30 0 0 400 8 311 7.00295
142219 10 30 30 0 0 400 8 311 2.85236
142219 10 30 30 0 0 400 8 311 6.74627
142219 10 30 30 0 0 400 8 311 4.85821
142219 10 30 30 0 0 400 8 311 3.02364
142219 10 30 30 0 0 400 8 311 6.58973
142219 10 30 30 0 0 400 8 311 8.73369
142219 10 30 30 0 0 400 8 311 1.87029
142219 10 30 30 0 0 400 8 311 7.48765
142219 10 30 30 0 0 400 8 311 7.75395
142219 10 30 30 0 0 400 8 311 4.28757
142219 10 30 30 0 0 400 8 311 8.83821
142219 10 30 30 0 0 400 8 311 8.49284
142219 10 30 30 0 0 400 8 311 7.22553
142219 10 30 30 0 0 400 8 311 7.589
142219 10 30 30 0 0 400 8 311 2.53817
142219 10 30 30 0 0 400 8 112 7.59224
142219 10 30 30 0 0 400 8 213 3.9802
142219 10 30 30 0 0 400 8 211 4.53856
142219 10 30 30 0 0 400 8 213 7.0988
142219 10 30 30 0 0 400 8 211 4.90033
142219 10 30 30 0 0 400 8 412 5.78785
142219 10 30 30 0 0 400 8 412 7.0032
142219 10 30 30 0 0 400 8 412 8.2999
142219 10 30 30 0 0 400 8 413 7.78079
142219 10 30 30 0 0 400 8 413 4.68492
142219 10 30 30 0 0 400 8 413 2.06034
142219 10 30 30 0 0 400 8 413 4.00114
142219 10 30 30 0 0 400 8 410 8.27464
142219 10 30 30 0 0 400 8 410 8.91148
142219 10 30 30 0 0 400 8 410 6.22937
142219 10 30 30 0 0 400 8 410 7.64024
142219 10 30 30 0 0 400 8 410 6.91112
